State,Year,Month,Indicator,Data Value
NJ,2019,July,"Synthetic opioids, excl. methadone (T40.4)","2,141"
NJ,2019,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,316"
NJ,2019,July,Percent with drugs specified,97.8021978
NJ,2019,July,Cocaine (T40.5),817
NJ,2019,July,Heroin (T40.1),"1,143"
NJ,2019,July,Methadone (T40.3),107
NJ,2019,June,Number of Deaths,"74,225"
NJ,2019,June,"Synthetic opioids, excl. methadone (T40.4)","2,116"
NJ,2019,June,"Opioids (T40.0-T40.4,T40.6)","2,431"
NJ,2019,June,Percent with drugs specified,97.75817714
NJ,2019,June,Psychostimulants with abuse potential (T43.6),152
NJ,2019,June,Natural & semi-synthetic opioids (T40.2),342
NJ,2019,June,Number of Drug Overdose Deaths,"2,721"
NJ,2019,June,Heroin (T40.1),"1,150"
NJ,2019,June,Cocaine (T40.5),798
NJ,2019,June,Methadone (T40.3),117
NJ,2019,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",444
NJ,2019,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,294"
NJ,2019,March,"Synthetic opioids, excl. methadone (T40.4)","2,199"
NJ,2019,March,Number of Drug Overdose Deaths,"2,802"
NJ,2019,March,Psychostimulants with abuse potential (T43.6),145
NJ,2019,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,373"
NJ,2019,March,Natural & semi-synthetic opioids (T40.2),364
NJ,2019,March,Methadone (T40.3),112
NJ,2019,March,Percent with drugs specified,97.751606
NJ,2019,March,Number of Deaths,"74,248"
NJ,2019,March,"Opioids (T40.0-T40.4,T40.6)","2,515"
NJ,2019,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",463
NJ,2019,March,Heroin (T40.1),"1,254"
NJ,2019,March,Cocaine (T40.5),815
NJ,2019,May,Psychostimulants with abuse potential (T43.6),140
NJ,2019,May,Natural & semi-synthetic opioids (T40.2),341
NJ,2019,May,Number of Deaths,"74,213"
NJ,2019,May,"Synthetic opioids, excl. methadone (T40.4)","2,132"
NJ,2019,May,Number of Drug Overdose Deaths,"2,749"
NJ,2019,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,312"
NJ,2019,May,Percent with drugs specified,97.67188068
NJ,2019,May,Methadone (T40.3),118
NJ,2019,May,Cocaine (T40.5),798
NJ,2019,May,"Opioids (T40.0-T40.4,T40.6)","2,458"
NJ,2019,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",444
NJ,2019,May,Heroin (T40.1),"1,187"
NJ,2019,November,Psychostimulants with abuse potential (T43.6),189
NJ,2019,November,Methadone (T40.3),109
NJ,2019,November,"Synthetic opioids, excl. methadone (T40.4)","2,173"
NJ,2019,November,Number of Drug Overdose Deaths,"2,738"
NJ,2019,November,Natural & semi-synthetic opioids (T40.2),349
NJ,2019,November,Percent with drugs specified,98.35646457
NJ,2019,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,347"
NJ,2019,November,Number of Deaths,"73,954"
NJ,2019,November,"Opioids (T40.0-T40.4,T40.6)","2,460"
NJ,2019,November,Heroin (T40.1),"1,047"
NJ,2019,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",447
NJ,2019,November,Cocaine (T40.5),859
NJ,2019,October,Psychostimulants with abuse potential (T43.6),183
NJ,2019,October,Cocaine (T40.5),840
NJ,2019,October,Number of Drug Overdose Deaths,"2,695"
NJ,2019,October,Natural & semi-synthetic opioids (T40.2),326
NJ,2019,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",425
NJ,2019,October,"Synthetic opioids, excl. methadone (T40.4)","2,145"
NJ,2019,October,"Opioids (T40.0-T40.4,T40.6)","2,418"
NJ,2019,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,306"
NJ,2019,October,Methadone (T40.3),110
NJ,2019,October,Number of Deaths,"73,928"
NJ,2019,October,Percent with drugs specified,98.03339518
NJ,2019,October,Heroin (T40.1),"1,042"
NJ,2019,September,"Synthetic opioids, excl. methadone (T40.4)","2,150"
NJ,2019,September,Number of Drug Overdose Deaths,"2,721"
NJ,2019,September,Psychostimulants with abuse potential (T43.6),171
NJ,2019,September,Number of Deaths,"74,024"
NJ,2019,September,Natural & semi-synthetic opioids (T40.2),334
NJ,2019,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",438
NJ,2019,September,Heroin (T40.1),"1,079"
NJ,2019,September,Cocaine (T40.5),830
NJ,2019,September,Methadone (T40.3),117
NJ,2019,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,321"
NJ,2019,September,"Opioids (T40.0-T40.4,T40.6)","2,437"
NJ,2019,September,Percent with drugs specified,97.97868431
NJ,2020,April,Number of Drug Overdose Deaths,"2,919"
NJ,2020,April,Percent with drugs specified,98.25282631
NJ,2020,April,Psychostimulants with abuse potential (T43.6),235
NJ,2020,April,"Synthetic opioids, excl. methadone (T40.4)","2,347"
NJ,2020,April,Number of Deaths,"87,906"
NJ,2020,April,"Opioids (T40.0-T40.4,T40.6)","2,611"
NJ,2020,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,526"
NJ,2020,April,Heroin (T40.1),979
NJ,2020,April,Natural & semi-synthetic opioids (T40.2),386
NJ,2020,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",485
NJ,2020,April,Methadone (T40.3),110
NJ,2020,April,Cocaine (T40.5),938
NJ,2020,August,Psychostimulants with abuse potential (T43.6),254
NJ,2020,August,Methadone (T40.3),118
NJ,2020,August,Percent with drugs specified,98.53442399
NJ,2020,August,Cocaine (T40.5),906
NJ,2020,August,Number of Drug Overdose Deaths,"2,934"
NJ,2020,August,"Opioids (T40.0-T40.4,T40.6)","2,643"
NJ,2020,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,584"
NJ,2020,August,Number of Deaths,"92,098"
NJ,2020,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",458
NJ,2020,August,Natural & semi-synthetic opioids (T40.2),348
NJ,2020,August,Heroin (T40.1),856
NJ,2020,August,"Synthetic opioids, excl. methadone (T40.4)","2,428"
NJ,2020,December,"Opioids (T40.0-T40.4,T40.6)","2,532"
NJ,2020,December,Natural & semi-synthetic opioids (T40.2),331
NJ,2020,December,Psychostimulants with abuse potential (T43.6),262
NJ,2020,December,Percent with drugs specified,98.22506212
NJ,2020,December,"Synthetic opioids, excl. methadone (T40.4)","2,324"
NJ,2020,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",449
NJ,2020,December,Methadone (T40.3),133
NJ,2020,December,Number of Deaths,"95,555"
NJ,2020,December,Number of Drug Overdose Deaths,"2,817"
NJ,2020,December,Heroin (T40.1),690
NJ,2020,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,489"
NJ,2020,December,Cocaine (T40.5),842
NJ,2020,February,"Synthetic opioids, excl. methadone (T40.4)","2,267"
NJ,2020,February,Number of Drug Overdose Deaths,"2,838"
NJ,2020,February,Psychostimulants with abuse potential (T43.6),212
NJ,2020,February,Percent with drugs specified,98.41437632
NJ,2020,February,Natural & semi-synthetic opioids (T40.2),365
NJ,2020,February,Methadone (T40.3),113
NJ,2020,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,448"
NJ,2020,February,Heroin (T40.1),"1,010"
NJ,2020,February,Cocaine (T40.5),910
NJ,2020,February,Number of Deaths,"74,389"
NJ,2020,February,"Opioids (T40.0-T40.4,T40.6)","2,548"
NJ,2020,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",466
NJ,2020,January,Number of Drug Overdose Deaths,"2,843"
NJ,2020,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,449"
NJ,2020,January,Natural & semi-synthetic opioids (T40.2),356
NJ,2020,January,"Synthetic opioids, excl. methadone (T40.4)","2,274"
NJ,2020,January,Percent with drugs specified,98.55786141
NJ,2020,January,Number of Deaths,"74,408"
NJ,2020,January,Heroin (T40.1),"1,027"
NJ,2020,January,Psychostimulants with abuse potential (T43.6),210
NJ,2020,January,Cocaine (T40.5),915
NJ,2020,January,"Opioids (T40.0-T40.4,T40.6)","2,549"
NJ,2020,January,Methadone (T40.3),110
NJ,2020,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",456
NJ,2020,July,Percent with drugs specified,98.55413584
NJ,2020,July,Number of Deaths,"92,024"
NJ,2020,July,Natural & semi-synthetic opioids (T40.2),356
NJ,2020,July,Psychostimulants with abuse potential (T43.6),257
NJ,2020,July,Heroin (T40.1),901
NJ,2020,July,"Synthetic opioids, excl. methadone (T40.4)","2,452"
NJ,2020,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",467
NJ,2020,July,Number of Drug Overdose Deaths,"2,974"
NJ,2020,July,Methadone (T40.3),121
NJ,2020,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,616"
NJ,2020,July,Cocaine (T40.5),930
NJ,2020,July,"Opioids (T40.0-T40.4,T40.6)","2,679"
NJ,2020,June,"Opioids (T40.0-T40.4,T40.6)","2,697"
NJ,2020,June,Percent with drugs specified,98.46461949
NJ,2020,June,Number of Deaths,"91,941"
NJ,2020,June,Natural & semi-synthetic opioids (T40.2),368
NJ,2020,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,627"
NJ,2020,June,Heroin (T40.1),946
NJ,2020,June,"Synthetic opioids, excl. methadone (T40.4)","2,463"
NJ,2020,June,Psychostimulants with abuse potential (T43.6),250
NJ,2020,June,Number of Drug Overdose Deaths,"2,996"
NJ,2020,June,Methadone (T40.3),111
NJ,2020,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",471
NJ,2020,June,Cocaine (T40.5),946
NJ,2020,March,"Synthetic opioids, excl. methadone (T40.4)","2,304"
NJ,2020,March,Psychostimulants with abuse potential (T43.6),222
NJ,2020,March,Number of Deaths,"75,710"
NJ,2020,March,Number of Drug Overdose Deaths,"2,884"
NJ,2020,March,Percent with drugs specified,98.33564494
NJ,2020,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,487"
NJ,2020,March,Heroin (T40.1),991
NJ,2020,March,Natural & semi-synthetic opioids (T40.2),376
NJ,2020,March,"Opioids (T40.0-T40.4,T40.6)","2,582"
NJ,2020,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",473
NJ,2020,March,Methadone (T40.3),109
NJ,2020,March,Cocaine (T40.5),937
NJ,2020,May,Number of Drug Overdose Deaths,"2,972"
NJ,2020,May,"Opioids (T40.0-T40.4,T40.6)","2,677"
NJ,2020,May,Heroin (T40.1),982
NJ,2020,May,Percent with drugs specified,98.51951548
NJ,2020,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",482
NJ,2020,May,"Synthetic opioids, excl. methadone (T40.4)","2,432"
NJ,2020,May,Methadone (T40.3),109
NJ,2020,May,Natural & semi-synthetic opioids (T40.2),382
NJ,2020,May,Cocaine (T40.5),948
NJ,2020,May,Psychostimulants with abuse potential (T43.6),248
NJ,2020,May,Number of Deaths,"91,449"
NJ,2020,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,601"
NJ,2020,November,"Synthetic opioids, excl. methadone (T40.4)","2,382"
NJ,2020,November,Number of Drug Overdose Deaths,"2,873"
NJ,2020,November,"Opioids (T40.0-T40.4,T40.6)","2,585"
NJ,2020,November,Natural & semi-synthetic opioids (T40.2),329
NJ,2020,November,Psychostimulants with abuse potential (T43.6),269
NJ,2020,November,Percent with drugs specified,98.39888618
NJ,2020,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,539"
NJ,2020,November,Cocaine (T40.5),872
NJ,2020,November,Methadone (T40.3),129
NJ,2020,November,Number of Deaths,"93,215"
NJ,2020,November,Heroin (T40.1),736
NJ,2020,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",442
NJ,2020,October,Psychostimulants with abuse potential (T43.6),260
NJ,2020,October,Cocaine (T40.5),888
NJ,2020,October,"Synthetic opioids, excl. methadone (T40.4)","2,384"
NJ,2020,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,551"
NJ,2020,October,"Opioids (T40.0-T40.4,T40.6)","2,604"
NJ,2020,October,Number of Deaths,"92,368"
NJ,2020,October,Number of Drug Overdose Deaths,"2,898"
NJ,2020,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",465
NJ,2020,October,Percent with drugs specified,98.51621808
NJ,2020,October,Natural & semi-synthetic opioids (T40.2),351
NJ,2020,October,Methadone (T40.3),128
NJ,2020,October,Heroin (T40.1),797
NJ,2020,September,Psychostimulants with abuse potential (T43.6),266
NJ,2020,September,Number of Drug Overdose Deaths,"2,938"
NJ,2020,September,"Opioids (T40.0-T40.4,T40.6)","2,642"
NJ,2020,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",461
NJ,2020,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,585"
NJ,2020,September,"Synthetic opioids, excl. methadone (T40.4)","2,421"
NJ,2020,September,Percent with drugs specified,98.53641933
NJ,2020,September,Natural & semi-synthetic opioids (T40.2),347
NJ,2020,September,Cocaine (T40.5),913
NJ,2020,September,Heroin (T40.1),841
NJ,2020,September,Number of Deaths,"92,286"
NJ,2020,September,Methadone (T40.3),125
NJ,2021,April,Number of Drug Overdose Deaths,"2,881"
NJ,2021,April,Psychostimulants with abuse potential (T43.6),280
NJ,2021,April,"Opioids (T40.0-T40.4,T40.6)","2,577"
NJ,2021,April,Natural & semi-synthetic opioids (T40.2),326
NJ,2021,April,"Synthetic opioids, excl. methadone (T40.4)","2,387"
NJ,2021,April,Methadone (T40.3),150
NJ,2021,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,545"
NJ,2021,April,Percent with drugs specified,98.12565082
NJ,2021,April,Number of Deaths,"87,248"
NJ,2021,April,Heroin (T40.1),577
NJ,2021,April,Cocaine (T40.5),884
NJ,2021,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",461
NJ,2021,August,Natural & semi-synthetic opioids (T40.2),355
NJ,2021,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,539"
NJ,2021,August,Number of Deaths,"83,988"
NJ,2021,August,Psychostimulants with abuse potential (T43.6),279
NJ,2021,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",488
NJ,2021,August,Number of Drug Overdose Deaths,"2,921"
NJ,2021,August,Percent with drugs specified,97.84320438
NJ,2021,August,Heroin (T40.1),460
NJ,2021,August,"Opioids (T40.0-T40.4,T40.6)","2,573"
NJ,2021,August,Methadone (T40.3),149
NJ,2021,August,"Synthetic opioids, excl. methadone (T40.4)","2,376"
NJ,2021,August,Cocaine (T40.5),965
NJ,2021,December,Cocaine (T40.5),"1,066"
NJ,2021,December,Heroin (T40.1),423
NJ,2021,December,"Synthetic opioids, excl. methadone (T40.4)","2,466"
NJ,2021,December,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,603"
NJ,2021,December,Natural & semi-synthetic opioids (T40.2),327
NJ,2021,December,Number of Drug Overdose Deaths,"3,009"
NJ,2021,December,"Opioids (T40.0-T40.4,T40.6)","2,638"
NJ,2021,December,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",448
NJ,2021,December,Percent with drugs specified,97.67364573
NJ,2021,December,Psychostimulants with abuse potential (T43.6),285
NJ,2021,December,Methadone (T40.3),132
NJ,2021,December,Number of Deaths,"83,604"
NJ,2021,February,Percent with drugs specified,97.91666667
NJ,2021,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",452
NJ,2021,February,Number of Drug Overdose Deaths,"2,832"
NJ,2021,February,"Synthetic opioids, excl. methadone (T40.4)","2,334"
NJ,2021,February,Natural & semi-synthetic opioids (T40.2),327
NJ,2021,February,Cocaine (T40.5),853
NJ,2021,February,Number of Deaths,"98,963"
NJ,2021,February,"Opioids (T40.0-T40.4,T40.6)","2,525"
NJ,2021,February,Psychostimulants with abuse potential (T43.6),272
NJ,2021,February,Methadone (T40.3),141
NJ,2021,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,491"
NJ,2021,February,Heroin (T40.1),618
NJ,2021,January,"Synthetic opioids, excl. methadone (T40.4)","2,332"
NJ,2021,January,Number of Drug Overdose Deaths,"2,821"
NJ,2021,January,"Opioids (T40.0-T40.4,T40.6)","2,537"
NJ,2021,January,Natural & semi-synthetic opioids (T40.2),336
NJ,2021,January,Percent with drugs specified,98.05033676
NJ,2021,January,Number of Deaths,"97,720"
NJ,2021,January,Cocaine (T40.5),844
NJ,2021,January,Psychostimulants with abuse potential (T43.6),271
NJ,2021,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,496"
NJ,2021,January,Methadone (T40.3),135
NJ,2021,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",456
NJ,2021,January,Heroin (T40.1),655
NJ,2021,July,"Opioids (T40.0-T40.4,T40.6)","2,561"
NJ,2021,July,Number of Drug Overdose Deaths,"2,897"
NJ,2021,July,Natural & semi-synthetic opioids (T40.2),348
NJ,2021,July,Methadone (T40.3),148
NJ,2021,July,Psychostimulants with abuse potential (T43.6),282
NJ,2021,July,Percent with drugs specified,97.96341042
NJ,2021,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,527"
NJ,2021,July,Cocaine (T40.5),936
NJ,2021,July,"Synthetic opioids, excl. methadone (T40.4)","2,368"
NJ,2021,July,Number of Deaths,"83,502"
NJ,2021,July,Heroin (T40.1),482
NJ,2021,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",480
NJ,2021,June,"Opioids (T40.0-T40.4,T40.6)","2,539"
NJ,2021,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,507"
NJ,2021,June,Number of Drug Overdose Deaths,"2,867"
NJ,2021,June,Psychostimulants with abuse potential (T43.6),280
NJ,2021,June,Natural & semi-synthetic opioids (T40.2),349
NJ,2021,June,Cocaine (T40.5),908
NJ,2021,June,Percent with drugs specified,97.97697942
NJ,2021,June,Number of Deaths,"83,555"
NJ,2021,June,Methadone (T40.3),153
NJ,2021,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",485
NJ,2021,June,"Synthetic opioids, excl. methadone (T40.4)","2,343"
NJ,2021,June,Heroin (T40.1),501
NJ,2021,March,"Opioids (T40.0-T40.4,T40.6)","2,567"
NJ,2021,March,"Synthetic opioids, excl. methadone (T40.4)","2,384"
NJ,2021,March,Psychostimulants with abuse potential (T43.6),280
NJ,2021,March,Natural & semi-synthetic opioids (T40.2),327
NJ,2021,March,Number of Drug Overdose Deaths,"2,862"
NJ,2021,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,535"
NJ,2021,March,Percent with drugs specified,98.11320755
NJ,2021,March,Number of Deaths,"98,287"
NJ,2021,March,Methadone (T40.3),149
NJ,2021,March,Heroin (T40.1),606
NJ,2021,March,Cocaine (T40.5),872
NJ,2021,March,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",459
NJ,2021,May,"Synthetic opioids, excl. methadone (T40.4)","2,319"
NJ,2021,May,Psychostimulants with abuse potential (T43.6),282
NJ,2021,May,Number of Drug Overdose Deaths,"2,826"
NJ,2021,May,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,477"
NJ,2021,May,Percent with drugs specified,97.91224345
NJ,2021,May,Natural & semi-synthetic opioids (T40.2),328
NJ,2021,May,"Opioids (T40.0-T40.4,T40.6)","2,507"
NJ,2021,May,Heroin (T40.1),510
NJ,2021,May,Cocaine (T40.5),880
NJ,2021,May,Number of Deaths,"83,965"
NJ,2021,May,Methadone (T40.3),151
NJ,2021,May,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",463
NJ,2021,November,"Synthetic opioids, excl. methadone (T40.4)","2,449"
NJ,2021,November,Heroin (T40.1),425
NJ,2021,November,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",462
NJ,2021,November,Methadone (T40.3),134
NJ,2021,November,Cocaine (T40.5),"1,046"
NJ,2021,November,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,600"
NJ,2021,November,Natural & semi-synthetic opioids (T40.2),338
NJ,2021,November,Percent with drugs specified,97.7977978
NJ,2021,November,Number of Drug Overdose Deaths,"2,997"
NJ,2021,November,"Opioids (T40.0-T40.4,T40.6)","2,634"
NJ,2021,November,Psychostimulants with abuse potential (T43.6),272
NJ,2021,November,Number of Deaths,"85,023"
NJ,2021,October,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,631"
NJ,2021,October,Natural & semi-synthetic opioids (T40.2),348
NJ,2021,October,Methadone (T40.3),138
NJ,2021,October,Heroin (T40.1),435
NJ,2021,October,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",474
NJ,2021,October,Psychostimulants with abuse potential (T43.6),279
NJ,2021,October,Cocaine (T40.5),"1,029"
NJ,2021,October,"Synthetic opioids, excl. methadone (T40.4)","2,475"
NJ,2021,October,Number of Deaths,"85,392"
NJ,2021,October,Percent with drugs specified,97.85336856
NJ,2021,October,"Opioids (T40.0-T40.4,T40.6)","2,663"
NJ,2021,October,Number of Drug Overdose Deaths,"3,028"
NJ,2021,September,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,566"
NJ,2021,September,Natural & semi-synthetic opioids (T40.2),356
NJ,2021,September,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",484
NJ,2021,September,Methadone (T40.3),143
NJ,2021,September,Heroin (T40.1),440
NJ,2021,September,Percent with drugs specified,97.76876268
NJ,2021,September,Psychostimulants with abuse potential (T43.6),271
NJ,2021,September,"Opioids (T40.0-T40.4,T40.6)","2,600"
NJ,2021,September,Number of Drug Overdose Deaths,"2,958"
NJ,2021,September,Cocaine (T40.5),980
NJ,2021,September,Number of Deaths,"84,678"
NJ,2021,September,"Synthetic opioids, excl. methadone (T40.4)","2,410"
NJ,2022,April,Number of Drug Overdose Deaths,"3,023"
NJ,2022,April,"Synthetic opioids, excl. methadone (T40.4)","2,495"
NJ,2022,April,Methadone (T40.3),115
NJ,2022,April,Psychostimulants with abuse potential (T43.6),304
NJ,2022,April,"Opioids (T40.0-T40.4,T40.6)","2,657"
NJ,2022,April,Percent with drugs specified,97.7505789
NJ,2022,April,Natural & semi-synthetic opioids (T40.2),301
NJ,2022,April,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,621"
NJ,2022,April,Number of Deaths,"82,179"
NJ,2022,April,Heroin (T40.1),364
NJ,2022,April,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",407
NJ,2022,April,Cocaine (T40.5),"1,110"
NJ,2022,August,Number of Drug Overdose Deaths,"2,924"
NJ,2022,August,"Synthetic opioids, excl. methadone (T40.4)","2,435"
NJ,2022,August,Psychostimulants with abuse potential (T43.6),313
NJ,2022,August,Methadone (T40.3),106
NJ,2022,August,Percent with drugs specified,97.94801642
NJ,2022,August,"Opioids (T40.0-T40.4,T40.6)","2,583"
NJ,2022,August,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",350
NJ,2022,August,Number of Deaths,"82,289"
NJ,2022,August,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,548"
NJ,2022,August,Heroin (T40.1),349
NJ,2022,August,Natural & semi-synthetic opioids (T40.2),253
NJ,2022,August,Cocaine (T40.5),"1,099"
NJ,2022,February,"Opioids (T40.0-T40.4,T40.6)","2,675"
NJ,2022,February,"Synthetic opioids, excl. methadone (T40.4)","2,508"
NJ,2022,February,Psychostimulants with abuse potential (T43.6),291
NJ,2022,February,Number of Drug Overdose Deaths,"3,039"
NJ,2022,February,Percent with drugs specified,97.92694965
NJ,2022,February,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,638"
NJ,2022,February,Natural & semi-synthetic opioids (T40.2),314
NJ,2022,February,Cocaine (T40.5),"1,107"
NJ,2022,February,Heroin (T40.1),406
NJ,2022,February,Number of Deaths,"84,124"
NJ,2022,February,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",427
NJ,2022,February,Methadone (T40.3),121
NJ,2022,January,"Opioids (T40.0-T40.4,T40.6)","2,659"
NJ,2022,January,Psychostimulants with abuse potential (T43.6),289
NJ,2022,January,Heroin (T40.1),422
NJ,2022,January,Percent with drugs specified,97.6690742
NJ,2022,January,Number of Deaths,"84,818"
NJ,2022,January,Cocaine (T40.5),"1,090"
NJ,2022,January,"Synthetic opioids, excl. methadone (T40.4)","2,490"
NJ,2022,January,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,622"
NJ,2022,January,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",437
NJ,2022,January,Number of Drug Overdose Deaths,"3,046"
NJ,2022,January,Natural & semi-synthetic opioids (T40.2),318
NJ,2022,January,Methadone (T40.3),130
NJ,2022,July,Number of Drug Overdose Deaths,"2,940"
NJ,2022,July,Psychostimulants with abuse potential (T43.6),304
NJ,2022,July,"Opioids (T40.0-T40.4,T40.6)","2,590"
NJ,2022,July,"Synthetic opioids, excl. methadone (T40.4)","2,434"
NJ,2022,July,Percent with drugs specified,97.89115646
NJ,2022,July,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,555"
NJ,2022,July,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",372
NJ,2022,July,Number of Deaths,"82,572"
NJ,2022,July,Methadone (T40.3),108
NJ,2022,July,Heroin (T40.1),346
NJ,2022,July,Natural & semi-synthetic opioids (T40.2),274
NJ,2022,July,Cocaine (T40.5),"1,097"
NJ,2022,June,Psychostimulants with abuse potential (T43.6),301
NJ,2022,June,"Opioids (T40.0-T40.4,T40.6)","2,619"
NJ,2022,June,Number of Drug Overdose Deaths,"2,975"
NJ,2022,June,Methadone (T40.3),111
NJ,2022,June,Natural & semi-synthetic opioids (T40.2),273
NJ,2022,June,Percent with drugs specified,97.68067227
NJ,2022,June,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,582"
NJ,2022,June,Number of Deaths,"82,357"
NJ,2022,June,"Natural & semi-synthetic opioids, incl. methadone (T40.2, T40.3)",375
NJ,2022,June,"Synthetic opioids, excl. methadone (T40.4)","2,459"
NJ,2022,June,Heroin (T40.1),354
NJ,2022,June,Cocaine (T40.5),"1,093"
NJ,2022,March,"Natural, semi-synthetic, & synthetic opioids, incl. methadone (T40.2-T40.4)","2,613"
NJ,2022,March,"Synthetic opioids, excl. methadone (T40.4)","2,479"
NJ,2022,March,Percent with drugs specified,97.71825397
NJ,2022,March,Methadone (T40.3),121
NJ,2022,March,Number of Drug Overdose Deaths,"3,024"
NJ,2022,March,"Opioids (T40.0-T40.4,T40.6)","2,650"
NJ,2022,March,Heroin (T40.1),368
